# X Z
0.0 4.242640687119285
0.003467569762250226 4.242640687119285
0.006935139524500452 4.242640687119285
0.010402709286750678 4.242640687119285
0.013870279049000903 4.242640687119285
0.017337848811251128 4.242640687119285
0.020805418573501357 4.242640687119285
0.02427298833575158 4.242640687119285
0.027740558098001807 4.242640687119285
0.03120812786025203 4.242640687119285
0.034675697622502256 4.242640687119285
0.03814326738475248 4.242640687119285
0.04161083714700271 4.242640687119285
0.04507840690925294 4.242640687119285
0.04854597667150316 4.242640687119285
0.05201354643375339 4.242640687119285
0.05548111619600361 4.242640687119285
0.05894868595825384 4.242640687119285
0.06241625572050406 4.242640687119285
0.06588382548275429 4.242640687119285
0.06935139524500451 4.242640687119285
0.07281896500725474 4.242640687119285
0.07628653476950496 4.242640687119285
0.07975410453175519 4.242640687119285
0.08322167429400543 4.242640687119285
0.08668924405625565 4.242640687119285
0.09015681381850588 4.242640687119285
0.0936243835807561 4.242640687119285
0.09709195334300633 4.242640687119285
0.10055952310525655 4.242640687119285
0.10402709286750678 4.242640687119285
0.107494662629757 4.242640687119285
0.11096223239200723 4.242640687119285
0.11442980215425745 4.242640687119285
0.11789737191650768 4.242640687119285
0.1213649416787579 4.242640687119285
0.12483251144100813 4.242640687119285
0.12830008120325836 4.242640687119285
0.13176765096550858 4.242640687119285
0.13523522072775881 4.242640687119285
0.13870279049000903 4.242640687119285
0.14217036025225926 4.242640687119285
0.14563793001450948 4.242640687119285
0.14910549977675971 4.242640687119285
0.15257306953900993 4.242640687119285
0.15604063930126016 4.242640687119285
0.15950820906351038 4.242640687119285
0.16297577882576061 4.242640687119285
0.16644334858801085 4.242640687119285
0.16991091835026106 4.242640687119285
0.1733784881125113 4.242640687119285
0.17684605787476151 4.242640687119285
0.18031362763701175 4.242640687119285
0.18378119739926196 4.242640687119285
0.1872487671615122 4.242640687119285
0.19071633692376241 4.242640687119285
0.19418390668601265 4.242640687119285
0.19765147644826286 4.242640687119285
0.2011190462105131 4.242640687119285
0.2045866159727633 4.242640687119285
0.20805418573501355 4.242640687119285
0.21152175549726376 4.242640687119285
0.214989325259514 4.242640687119285
0.2184568950217642 4.242640687119285
0.22192446478401445 4.242640687119285
0.2253920345462647 4.242640687119285
0.2288596043085149 4.242640687119285
0.23232717407076514 4.242640687119285
0.23579474383301535 4.242640687119285
0.2392623135952656 4.242640687119285
0.2427298833575158 4.242640687119285
0.24619745311976604 4.242640687119285
0.24966502288201625 4.242640687119285
0.25313259264426646 4.242640687119285
0.25660016240651673 4.242640687119285
0.26006773216876694 4.242640687119285
0.26353530193101715 4.242640687119285
0.26700287169326736 4.242640687119285
0.27047044145551763 4.242640687119285
0.27393801121776784 4.242640687119285
0.27740558098001805 4.242640687119285
0.2808731507422683 4.242640687119285
0.28434072050451853 4.242640687119285
0.28780829026676874 4.242640687119285
0.29127586002901895 4.242640687119285
0.2947434297912692 4.242640687119285
0.29821099955351943 4.242640687119285
0.30167856931576964 4.242640687119285
0.30514613907801985 4.242640687119285
0.3086137088402701 4.242640687119285
0.31208127860252033 4.242640687119285
0.31554884836477054 4.242640687119285
0.31901641812702075 4.242640687119285
0.322483987889271 4.242640687119285
0.32595155765152123 4.242640687119285
0.32941912741377144 4.242640687119285
0.3328866971760217 4.242640687119285
0.3363542669382719 4.242640687119285
0.33982183670052213 4.242640687119285
0.34328940646277234 4.242640687119285
0.3467569762250226 4.242640687119285
0.3502245459872728 4.242640687119285
0.35369211574952303 4.242640687119285
0.35715968551177324 4.242640687119285
0.3606272552740235 4.242640687119285
0.3640948250362737 4.242640687119285
0.36756239479852393 4.242640687119285
0.37102996456077414 4.242640687119285
0.3744975343230244 4.242640687119285
0.3779651040852746 4.242640687119285
0.38143267384752483 4.242640687119285
0.38490024360977504 4.242640687119285
0.3883678133720253 4.242640687119285
0.3918353831342755 4.242640687119285
0.39530295289652573 4.242640687119285
0.398770522658776 4.242640687119285
0.4022380924210262 4.242640687119285
0.4057056621832764 4.242640687119285
0.4091732319455266 4.242640687119285
0.4126408017077769 4.242640687119285
0.4161083714700271 4.242640687119285
0.4195759412322773 4.242640687119285
0.4230435109945275 4.242640687119285
0.4265110807567778 4.242640687119285
0.429978650519028 4.242640687119285
0.4334462202812782 4.242640687119285
0.4369137900435284 4.242640687119285
0.4403813598057787 4.242640687119285
0.4438489295680289 4.242640687119285
0.4473164993302791 4.242640687119285
0.4507840690925294 4.242640687119285
0.4542516388547796 4.242640687119285
0.4577192086170298 4.242640687119285
0.46118677837928 4.242640687119285
0.4646543481415303 4.242640687119285
0.4681219179037805 4.242640687119285
0.4715894876660307 4.242640687119285
0.4750570574282809 4.242640687119285
0.4785246271905312 4.242640687119285
0.4819921969527814 4.242640687119285
0.4854597667150316 4.242640687119285
0.4889273364772818 4.242640687119285
0.4923949062395321 4.242640687119285
0.4958624760017823 4.242640687119285
0.4993300457640325 4.242640687119285
0.5027976155262828 4.242640687119285
0.5062651852885329 4.242640687119285
0.5097327550507832 4.242640687119285
0.5132003248130335 4.242640687119285
0.5166678945752836 4.242640687119285
0.5201354643375339 4.242640687119285
0.5236030340997841 4.242640687119285
0.5270706038620343 4.242640687119285
0.5305381736242846 4.242640687119285
0.5340057433865347 4.242640687119285
0.537473313148785 4.242640687119285
0.5409408829110353 4.242640687119285
0.5444084526732854 4.242640687119285
0.5478760224355357 4.242640687119285
0.551343592197786 4.242640687119285
0.5548111619600361 4.242640687119285
0.5582787317222864 4.242640687119285
0.5617463014845366 4.242640687119285
0.5652138712467868 4.242640687119285
0.5686814410090371 4.242640687119285
0.5721490107712872 4.242640687119285
0.5756165805335375 4.242640687119285
0.5790841502957877 4.242640687119285
0.5825517200580379 4.242640687119285
0.5860192898202882 4.242640687119285
0.5894868595825384 4.242640687119285
0.5929544293447886 4.242640687119285
0.5964219991070389 4.242640687119285
0.599889568869289 4.242640687119285
0.6033571386315393 4.242640687119285
0.6068247083937895 4.242640687119285
0.6102922781560397 4.242640687119285
0.61375984791829 4.242640687119285
0.6172274176805402 4.242640687119285
0.6206949874427904 4.242640687119285
0.6241625572050407 4.242640687119285
0.6276301269672909 4.242640687119285
0.6310976967295411 4.242640687119285
0.6345652664917913 4.242640687119285
0.6380328362540415 4.242640687119285
0.6415004060162918 4.242640687119285
0.644967975778542 4.242640687119285
0.6484355455407922 4.242640687119285
0.6519031153030425 4.242640687119285
0.6553706850652927 4.242640687119285
0.6588382548275429 4.242640687119285
0.6623058245897931 4.242640687119285
0.6657733943520434 4.242640687119285
0.6692409641142936 4.242640687119285
0.6727085338765438 4.242640687119285
0.676176103638794 4.242640687119285
0.6796436734010443 4.242640687119285
0.6831112431632945 4.242640687119285
0.6865788129255447 4.242640687119285
0.690046382687795 4.242640687119285
0.6935139524500452 4.242640687119285
0.6969815222122954 4.242640687119285
0.7004490919745456 4.242640687119285
0.7039166617367958 4.242640687119285
0.7073842314990461 4.242640687119285
0.7108518012612963 4.242640687119285
0.7143193710235465 4.242640687119285
0.7177869407857967 4.242640687119285
0.721254510548047 4.242640687119285
0.7247220803102972 4.242640687119285
0.7281896500725474 4.242640687119285
0.7316572198347977 4.242640687119285
0.7351247895970479 4.242640687119285
0.7385923593592981 4.242640687119285
0.7420599291215483 4.242640687119285
0.7455274988837985 4.242640687119285
0.7489950686460488 4.242640687119285
0.752462638408299 4.242640687119285
0.7559302081705492 4.242640687119285
0.7593977779327995 4.242640687119285
0.7628653476950497 4.242640687119285
0.7663329174572999 4.242640687119285
0.7698004872195501 4.242640687119285
0.7732680569818003 4.242640687119285
0.7767356267440506 4.242640687119285
0.7802031965063008 4.242640687119285
0.783670766268551 4.242640687119285
0.7871383360308013 4.242640687119285
0.7906059057930515 4.242640687119285
0.7940734755553017 4.242640687119285
0.797541045317552 4.242640687119285
0.8010086150798021 4.242640687119285
0.8044761848420524 4.242640687119285
0.8079437546043026 4.242640687119285
0.8114113243665528 4.242640687119285
0.8148788941288031 4.242640687119285
0.8183464638910533 4.242640687119285
0.8218140336533035 4.242640687119285
0.8252816034155538 4.242640687119285
0.8287491731778039 4.242640687119285
0.8322167429400542 4.242640687119285
0.8356843127023045 4.242640687119285
0.8391518824645546 4.242640687119285
0.8426194522268049 4.242640687119285
0.846087021989055 4.242640687119285
0.8495545917513053 4.242640687119285
0.8530221615135556 4.242640687119285
0.8564897312758057 4.242640687119285
0.859957301038056 4.242640687119285
0.8634248708003063 4.242640687119285
0.8668924405625564 4.242640687119285
0.8703600103248067 4.242640687119285
0.8738275800870569 4.242640687119285
0.8772951498493071 4.242640687119285
0.8807627196115574 4.242640687119285
0.8842302893738075 4.242640687119285
0.8876978591360578 4.242640687119285
0.8911654288983081 4.242640687119285
0.8946329986605582 4.242640687119285
0.8981005684228085 4.242640687119285
0.9015681381850588 4.242640687119285
0.9050357079473089 4.242640687119285
0.9085032777095592 4.242640687119285
0.9119708474718093 4.242640687119285
0.9154384172340596 4.242640687119285
0.9189059869963099 4.242640687119285
0.92237355675856 4.242640687119285
0.9258411265208103 4.242640687119285
0.9293086962830606 4.242640687119285
0.9327762660453107 4.242640687119285
0.936243835807561 4.242640687119285
0.9397114055698111 4.242640687119285
0.9431789753320614 4.242640687119285
0.9466465450943117 4.242640687119285
0.9501141148565618 4.242640687119285
0.9535816846188121 4.242640687119285
0.9570492543810624 4.242640687119285
0.9605168241433125 4.242640687119285
0.9639843939055628 4.242640687119285
0.967451963667813 4.242640687119285
0.9709195334300632 4.242640687119285
0.9743871031923135 4.242640687119285
0.9778546729545636 4.242640687119285
0.9813222427168139 4.242640687119285
0.9847898124790642 4.242640687119285
0.9882573822413143 4.242640687119285
0.9917249520035646 4.242640687119285
0.9951925217658149 4.242640687119285
0.998660091528065 4.242640687119285
1.0021276612903152 4.242640687119285
